Sufijo,Número,Palabra,R
 ita ,singular ,thenardita,no
 ita ,singular ,tinquita,no
 ita ,plural ,chiribitas,no
 ita ,plural ,clorofitas,no
 ita ,plural ,dendritas,no
 ita ,plural ,estalactitas,no
 ita ,plural ,estalagmitas,no
 ita ,plural ,hoplitas,no
 ita ,plural ,pitas,no
 ita ,plural ,soplagaitas,no
 ita ,plural ,termitas,no
 ita ,singular ,afrodita,no
 ita ,singular ,antracita,no
 ita ,singular ,baquelita,no
 ita ,singular ,bauxita,no
 ita ,singular ,cianofita,no
 ita ,singular ,cita,no
 ita ,singular ,cuita,no
 ita ,singular ,decrépita,no
 ita ,singular ,dinamita,no
 ita ,singular ,eremita,no
 ita ,singular ,ermita,no
 ita ,singular ,escrita,no
 ita ,singular ,escritorcita,no
 ita ,singular ,esfalerita,no
 ita ,singular ,espita,no
 ita ,singular ,gaita,no
 ita ,singular ,garita,no
 ita ,singular ,glauberita,no
 ita ,singular ,greenalita,no
 ita ,singular ,grita,no
 ita ,singular ,halita,no
 ita ,singular ,hermafrodita,no
 ita ,singular ,hexahidrita,no
 ita ,singular ,hipócrita,no
 ita ,singular ,hitita,no
 ita ,singular ,humita,no
 ita ,singular ,incógnita,no
 ita ,singular ,iperita,no
 ita ,singular ,malaquita,no
 ita ,singular ,margarita,no
 ita ,singular ,marmita,no
 ita ,singular ,mezquita,no
 ita ,singular ,mirabilita,no
 ita ,singular ,mita,no
 ita ,singular ,neófita,no
 ita ,singular ,órbita,no
 ita ,singular ,pepita,no
 ita ,singular ,primogénita,no
 ita ,singular ,quita,no
 ita ,singular ,sepiolita,no
 ita ,singular ,súbdita,no
 ita ,singular ,termonatrita,no
 ita ,singular ,tita,no
 ita ,singular ,ulexita,no
 ita ,singular ,unigenita,no
 ita ,singular ,visita,no
 ita ,plural ,neuritas,sí
 ita ,singular ,anhidrita,sí
 ita ,singular ,cosmopolita,sí
 ita ,singular ,epsomita,sí
 ita ,singular ,estagirita,sí
 ita ,singular ,monclovita,sí
 ita ,singular ,rebonita,sí
 ita ,singular ,sibarita,sí
 ita ,singular ,uralita,sí
 ita ,plural ,acoquinaditas,sí
 ita ,plural ,alitas,sí
 ita ,plural ,amalekitas,sí
 ita ,plural ,antenitas,sí
 ita ,plural ,antisemitas,sí
 ita ,plural ,babositas,sí
 ita ,plural ,burbujitas,sí
 ita ,plural ,cabritas,sí
 ita ,plural ,caderitas,sí
 ita ,plural ,cainitas,sí
 ita ,plural ,caperucitas,sí
 ita ,plural ,carmelitas,sí
 ita ,plural ,cebollitas,sí
 ita ,plural ,chapitas,sí
 ita ,plural ,chiitas,sí
 ita ,plural ,chiquitas,sí
 ita ,plural ,cocinitas,sí
 ita ,plural ,escamitas,sí
 ita ,plural ,espinitas,sí
 ita ,plural ,estatuitas,sí
 ita ,plural ,fatiguitas,sí
 ita ,plural ,finquitas,sí
 ita ,plural ,florecitas,sí
 ita ,plural ,gaditas,sí
 ita ,plural ,gafitas,sí
 ita ,plural ,galletitas,sí
 ita ,plural ,garritas,sí
 ita ,plural ,gomorritas,sí
 ita ,plural ,guasitas,sí
 ita ,plural ,guirnalditas,sí
 ita ,plural ,israelitas,sí
 ita ,plural ,jaulitas,sí
 ita ,plural ,lagrimitas,sí
 ita ,plural ,letritas,sí
 ita ,plural ,llaguitas,sí
 ita ,plural ,llamaditas,sí
 ita ,plural ,lolitas,sí
 ita ,plural ,mantequitas,sí
 ita ,plural ,medallitas,sí
 ita ,plural ,miguitas,sí
 ita ,plural ,minifalditas,sí
 ita ,plural ,motitas,sí
 ita ,plural ,mulitas,sí
 ita ,plural ,nalguitas,sí
 ita ,plural ,naranjitas,sí
 ita ,plural ,nubecitas,sí
 ita ,plural ,orejitas,sí
 ita ,plural ,paginitas,sí
 ita ,plural ,palabritas,sí
 ita ,plural ,palmitas,sí
 ita ,plural ,pastitas,sí
 ita ,plural ,peliculitas,sí
 ita ,plural ,personitas,sí
 ita ,plural ,pesetitas,sí
 ita ,plural ,piernecitas,sí
 ita ,plural ,pintitas,sí
 ita ,plural ,plantitas,sí
 ita ,plural ,plaquitas,sí
 ita ,plural ,preguntitas,sí
 ita ,plural ,programitas,sí
 ita ,plural ,ramitas,sí
 ita ,plural ,ranitas,sí
 ita ,plural ,recientitas,sí
 ita ,plural ,ruedecitas,sí
 ita ,plural ,tachuelitas,sí
 ita ,plural ,tapitas,sí
 ita ,plural ,tartitas,sí
 ita ,plural ,teresitas,sí
 ita ,plural ,tetitas,sí
 ita ,plural ,torrecitas,sí
 ita ,plural ,tortitas,sí
 ita ,plural ,trencitas,sí
 ita ,plural ,vecinitas,sí
 ita ,plural ,vejiguitas,sí
 ita ,plural ,venitas,sí
 ita ,plural ,yerbitas,sí
 ita ,singular ,aberracioncita,sí
 ita ,singular ,abuelita,sí
 ita ,singular ,agüita,sí
 ita ,singular ,alcobita,sí
 ita ,singular ,alegrita,sí
 ita ,singular ,alimañita,sí
 ita ,singular ,almita,sí
 ita ,singular ,amazonita,sí
 ita ,singular ,amiguita,sí
 ita ,singular ,amita,sí
 ita ,singular ,arribita,sí
 ita ,singular ,astillita,sí
 ita ,singular ,ayudita,sí
 ita ,singular ,bajadita,sí
 ita ,singular ,banderita,sí
 ita ,singular ,barbita,sí
 ita ,singular ,barquita,sí
 ita ,singular ,barriguita,sí
 ita ,singular ,basurita,sí
 ita ,singular ,batallita,sí
 ita ,singular ,bebita,sí
 ita ,singular ,bendita,sí
 ita ,singular ,bequita,sí
 ita ,singular ,blusita,sí
 ita ,singular ,bobadita,sí
 ita ,singular ,bodeguita,sí
 ita ,singular ,bolita,sí
 ita ,singular ,bolsita,sí
 ita ,singular ,bombillita,sí
 ita ,singular ,bombita,sí
 ita ,singular ,boquita,sí
 ita ,singular ,botellita,sí
 ita ,singular ,braguita,sí
 ita ,singular ,brasita,sí
 ita ,singular ,bromita,sí
 ita ,singular ,brujita,sí
 ita ,singular ,bufandita,sí
 ita ,singular ,burguesita,sí
 ita ,singular ,burrita,sí
 ita ,singular ,butaquita,sí
 ita ,singular ,cabecita,sí
 ita ,singular ,cabezadita,sí
 ita ,singular ,cadenita,sí
 ita ,singular ,cagadita,sí
 ita ,singular ,cajita,sí
 ita ,singular ,calcita,sí
 ita ,singular ,calladita,sí
 ita ,singular ,callecita,sí
 ita ,singular ,camita,sí
 ita ,singular ,campanita,sí
 ita ,singular ,campesinita,sí
 ita ,singular ,canastita,sí
 ita ,singular ,cañita,sí
 ita ,singular ,capillita,sí
 ita ,singular ,capita,sí
 ita ,singular ,carbonerita,sí
 ita ,singular ,carcajadita,sí
 ita ,singular ,carita,sí
 ita ,singular ,carrerita,sí
 ita ,singular ,carterita,sí
 ita ,singular ,cartillita,sí
 ita ,singular ,cartita,sí
 ita ,singular ,cascarita,sí
 ita ,singular ,casita,sí
 ita ,singular ,cazuelita,sí
 ita ,singular ,centralita,sí
 ita ,singular ,cestita,sí
 ita ,singular ,chamaquita,sí
 ita ,singular ,cieguita,sí
 ita ,singular ,cintita,sí
 ita ,singular ,cinturita,sí
 ita ,singular ,colita,sí
 ita ,singular ,columnita,sí
 ita ,singular ,comandita,sí
 ita ,singular ,composturita,sí
 ita ,singular ,conchita,sí
 ita ,singular ,condesita,sí
 ita ,singular ,copita,sí
 ita ,singular ,corbatita,sí
 ita ,singular ,coronita,sí
 ita ,singular ,corridita,sí
 ita ,singular ,cortadita,sí
 ita ,singular ,cosita,sí
 ita ,singular ,costurerita,sí
 ita ,singular ,criadita,sí
 ita ,singular ,criaturita,sí
 ita ,singular ,cuarcita,sí
 ita ,singular ,cuarzita,sí
 ita ,singular ,cucharadita,sí
 ita ,singular ,cucharita,sí
 ita ,singular ,culpita,sí
 ita ,singular ,cunita,sí
 ita ,singular ,curita,sí
 ita ,singular ,damita,sí
 ita ,singular ,derechita,sí
 ita ,singular ,diademita,sí
 ita ,singular ,doncellita,sí
 ita ,singular ,entradita,sí
 ita ,singular ,escalerita,sí
 ita ,singular ,escenita,sí
 ita ,singular ,escuelita,sí
 ita ,singular ,esquinita,sí
 ita ,singular ,estampita,sí
 ita ,singular ,estrellita,sí
 ita ,singular ,faldita,sí
 ita ,singular ,favorita,sí
 ita ,singular ,fichita,sí
 ita ,singular ,figurita,sí
 ita ,singular ,flechita,sí
 ita ,singular ,flojita,sí
 ita ,singular ,fortunita,sí
 ita ,singular ,frasecita,sí
 ita ,singular ,fulanita,sí
 ita ,singular ,gallinita,sí
 ita ,singular ,gavetita,sí
 ita ,singular ,gomita,sí
 ita ,singular ,gorilita,sí
 ita ,singular ,gotita,sí
 ita ,singular ,guerrita,sí
 ita ,singular ,hachemita,sí
 ita ,singular ,hembrita,sí
 ita ,singular ,hermanita,sí
 ita ,singular ,hijita,sí
 ita ,singular ,hojita,sí
 ita ,singular ,hormiguita,sí
 ita ,singular ,iglesita,sí
 ita ,singular ,indiecita,sí
 ita ,singular ,inglesita,sí
 ita ,singular ,islita,sí
 ita ,singular ,jarrita,sí
 ita ,singular ,jesuita,sí
 ita ,singular ,jovencita,sí
 ita ,singular ,kryptonita,sí
 ita ,singular ,lenguecita,sí
 ita ,singular ,levita,sí
 ita ,singular ,libretita,sí
 ita ,singular ,llamita,sí
 ita ,singular ,lomita,sí
 ita ,singular ,lucecita,sí
 ita ,singular ,macetita,sí
 ita ,singular ,madrecita,sí
 ita ,singular ,maestrita,sí
 ita ,singular ,maldita,sí
 ita ,singular ,maletita,sí
 ita ,singular ,mamita,sí
 ita ,singular ,mañanita,sí
 ita ,singular ,manchita,sí
 ita ,singular ,manecita,sí
 ita ,singular ,manguerita,sí
 ita ,singular ,manguita,sí
 ita ,singular ,manita,sí
 ita ,singular ,maquinita,sí
 ita ,singular ,mariquita,sí
 ita ,singular ,marquesita,sí
 ita ,singular ,mascarita,sí
 ita ,singular ,masita,sí
 ita ,singular ,meadita,sí
 ita ,singular ,melenita,sí
 ita ,singular ,mellita,sí
 ita ,singular ,menganita,sí
 ita ,singular ,mesita,sí
 ita ,singular ,miradita,sí
 ita ,singular ,mocita,sí
 ita ,singular ,modita,sí
 ita ,singular ,monedita,sí
 ita ,singular ,monjita,sí
 ita ,singular ,morita,sí
 ita ,singular ,moscovita,sí
 ita ,singular ,mosquita,sí
 ita ,singular ,muchachita,sí
 ita ,singular ,mujercita,sí
 ita ,singular ,muñequita,sí
 ita ,singular ,musiquita,sí
 ita ,singular ,nadita,sí
 ita ,singular ,naricita,sí
 ita ,singular ,navajita,sí
 ita ,singular ,negrita,sí
 ita ,singular ,nenita,sí
 ita ,singular ,niñita,sí
 ita ,singular ,novelita,sí
 ita ,singular ,obrita,sí
 ita ,singular ,ojerita,sí
 ita ,singular ,olita,sí
 ita ,singular ,ollita,sí
 ita ,singular ,orillita,sí
 ita ,singular ,orlita,sí
 ita ,singular ,ovejita,sí
 ita ,singular ,pacita,sí
 ita ,singular ,pajarita,sí
 ita ,singular ,pajita,sí
 ita ,singular ,palanganita,sí
 ita ,singular ,palanquita,sí
 ita ,singular ,palmadita,sí
 ita ,singular ,palomita,sí
 ita ,singular ,panaderita,sí
 ita ,singular ,pancita,sí
 ita ,singular ,pantallita,sí
 ita ,singular ,paquita,sí
 ita ,singular ,parcelita,sí
 ita ,singular ,parejita,sí
 ita ,singular ,partecita,sí
 ita ,singular ,partidita,sí
 ita ,singular ,patadita,sí
 ita ,singular ,patatita,sí
 ita ,singular ,patita,sí
 ita ,singular ,pausita,sí
 ita ,singular ,pelotita,sí
 ita ,singular ,penita,sí
 ita ,singular ,periquita,sí
 ita ,singular ,perita,sí
 ita ,singular ,perrita,sí
 ita ,singular ,peruanita,sí
 ita ,singular ,piececita,sí
 ita ,singular ,piecita,sí
 ita ,singular ,piedrecita,sí
 ita ,singular ,pinturita,sí
 ita ,singular ,pizquita,sí
 ita ,singular ,placita,sí
 ita ,singular ,platita,sí
 ita ,singular ,playita,sí
 ita ,singular ,poemita,sí
 ita ,singular ,pollerita,sí
 ita ,singular ,pollita,sí
 ita ,singular ,prietita,sí
 ita ,singular ,princesita,sí
 ita ,singular ,problemita,sí
 ita ,singular ,puertecita,sí
 ita ,singular ,puertita,sí
 ita ,singular ,puntita,sí
 ita ,singular ,putita,sí
 ita ,singular ,rajita,sí
 ita ,singular ,ranerita,sí
 ita ,singular ,ratita,sí
 ita ,singular ,ratoncita,sí
 ita ,singular ,rayita,sí
 ita ,singular ,rebequita,sí
 ita ,singular ,repisita,sí
 ita ,singular ,risita,sí
 ita ,singular ,ropita,sí
 ita ,singular ,rubita,sí
 ita ,singular ,salita,sí
 ita ,singular ,samnita,sí
 ita ,singular ,santita,sí
 ita ,singular ,sefardita,sí
 ita ,singular ,semanita,sí
 ita ,singular ,señorita,sí
 ita ,singular ,sentadita,sí
 ita ,singular ,sillita,sí
 ita ,singular ,silvita,sí
 ita ,singular ,sirenita,sí
 ita ,singular ,sobrinita,sí
 ita ,singular ,sodomita,sí
 ita ,singular ,solita,sí
 ita ,singular ,sonrisita,sí
 ita ,singular ,sunita,sí
 ita ,singular ,tablita,sí
 ita ,singular ,tacita,sí
 ita ,singular ,talludita,sí
 ita ,singular ,tardecita,sí
 ita ,singular ,tarterita,sí
 ita ,singular ,tasquita,sí
 ita ,singular ,temporadita,sí
 ita ,singular ,terracita,sí
 ita ,singular ,tiendecita,sí
 ita ,singular ,tiendita,sí
 ita ,singular ,tiita,sí
 ita ,singular ,tijerita,sí
 ita ,singular ,tirita,sí
 ita ,singular ,tortuguita,sí
 ita ,singular ,tripita,sí
 ita ,singular ,urbanita,sí
 ita ,singular ,varita,sí
 ita ,singular ,velita,sí
 ita ,singular ,ventanita,sí
 ita ,singular ,veredita,sí
 ita ,singular ,viejecita,sí
 ita ,singular ,viejita,sí
 ita ,singular ,vietnamita,sí
 ita ,singular ,virgencita,sí
 ita ,singular ,vocecita,sí
 ita ,singular ,vueltecita,sí
 ita ,singular ,vueltita,sí
 ita ,singular ,yerbecita,sí
 ito ,plural ,doritos,no
 ito ,plural ,dumbitos,no
 ito ,plural ,lacasitos,no
 ito ,plural ,lekitos,no
 ito ,singular ,descredito,no
 ito ,singular ,desproposito,no
 ito ,singular ,exito,no
 ito ,singular ,fonchito,no
 ito ,singular ,pajárito,no
 ito ,singular ,poteito,no
 ito ,singular ,regueldito,no
 ito ,plural ,acólitos,no
 ito ,plural ,aerolitos,no
 ito ,plural ,beneplácitos,no
 ito ,plural ,buscapleitos,no
 ito ,plural ,chuchifritos,no
 ito ,plural ,delitos,no
 ito ,plural ,detritos,no
 ito ,plural ,ejércitos,no
 ito ,plural ,gorgoritos,no
 ito ,plural ,guitos,no
 ito ,plural ,leucocitos,no
 ito ,plural ,linfocitos,no
 ito ,plural ,miskitos,no
 ito ,plural ,monolitos,no
 ito ,plural ,neófitos,no
 ito ,plural ,oocitos,no
 ito ,plural ,ovocitos,no
 ito ,plural ,subditos,no
 ito ,singular ,ámbito,no
 ito ,singular ,apetito,no
 ito ,singular ,apósito,no
 ito ,singular ,bendito,no
 ito ,singular ,chito,no
 ito ,singular ,coito,no
 ito ,singular ,cortocircuito,no
 ito ,singular ,crédito,no
 ito ,singular ,cúbito,no
 ito ,singular ,débito,no
 ito ,singular ,decrépito,no
 ito ,singular ,decúbito,no
 ito ,singular ,demérito,no
 ito ,singular ,depósito,no
 ito ,singular ,descrédito,no
 ito ,singular ,despropósito,no
 ito ,singular ,dígito,no
 ito ,singular ,distrito,no
 ito ,singular ,empréstito,no
 ito ,singular ,erudito,no
 ito ,singular ,escrito,no
 ito ,singular ,estrépito,no
 ito ,singular ,éxito,no
 ito ,singular ,gambito,no
 ito ,singular ,garito,no
 ito ,singular ,grito,no
 ito ,singular ,hábito,no
 ito ,singular ,hito,no
 ito ,singular ,infinito,no
 ito ,singular ,introito,no
 ito ,singular ,lignito,no
 ito ,singular ,manuscrito,no
 ito ,singular ,mérito,no
 ito ,singular ,merozoito,no
 ito ,singular ,mito,no
 ito ,singular ,nito,no
 ito ,singular ,nitrito,no
 ito ,singular ,óbito,no
 ito ,singular ,pálpito,no
 ito ,singular ,parásito,no
 ito ,singular ,perito,no
 ito ,singular ,pito,no
 ito ,singular ,pleito,no
 ito ,singular ,pósito,no
 ito ,singular ,pretérito,no
 ito ,singular ,primogénito,no
 ito ,singular ,propósito,no
 ito ,singular ,prurito,no
 ito ,singular ,púlpito,no
 ito ,singular ,rédito,no
 ito ,singular ,refrito,no
 ito ,singular ,requisito,no
 ito ,singular ,rito,no
 ito ,singular ,sambenito,no
 ito ,singular ,sánscrito,no
 ito ,singular ,séquito,no
 ito ,singular ,sofrito,no
 ito ,singular ,súbdito,no
 ito ,singular ,tito,no
 ito ,singular ,tránsito,no
 ito ,singular ,vómito,no
 ito ,plural ,amitos,sí
 ito ,singular ,chupito,sí
 ito ,singular ,dibujito,sí
 ito ,singular ,palmito,sí
 ito ,singular ,santito,sí
 ito ,singular ,sitito,sí
 ito ,plural ,abuelitos,sí
 ito ,plural ,angelitos,sí
 ito ,plural ,animalitos,sí
 ito ,plural ,anteojitos,sí
 ito ,plural ,antojitos,sí
 ito ,plural ,aritos,sí
 ito ,plural ,atuenditos,sí
 ito ,plural ,avioncitos,sí
 ito ,plural ,bolsillitos,sí
 ito ,plural ,boquetitos,sí
 ito ,plural ,botitos,sí
 ito ,plural ,bracitos,sí
 ito ,plural ,buchitos,sí
 ito ,plural ,caballitos,sí
 ito ,plural ,cacharritos,sí
 ito ,plural ,cajoncitos,sí
 ito ,plural ,caseritos,sí
 ito ,plural ,cerditos,sí
 ito ,plural ,chalecitos,sí
 ito ,plural ,chilliditos,sí
 ito ,plural ,circulitos,sí
 ito ,plural ,cochecitos,sí
 ito ,plural ,cristalitos,sí
 ito ,plural ,cuadraditos,sí
 ito ,plural ,cuentitos,sí
 ito ,plural ,cueritos,sí
 ito ,plural ,deditos,sí
 ito ,plural ,elefantitos,sí
 ito ,plural ,enanitos,sí
 ito ,plural ,escuditos,sí
 ito ,plural ,españolitos,sí
 ito ,plural ,esporozoitos,sí
 ito ,plural ,farolitos,sí
 ito ,plural ,gallitos,sí
 ito ,plural ,gemiditos,sí
 ito ,plural ,golositos,sí
 ito ,plural ,golpecitos,sí
 ito ,plural ,grititos,sí
 ito ,plural ,harapitos,sí
 ito ,plural ,hombrecitos,sí
 ito ,plural ,hotelitos,sí
 ito ,plural ,hoyitos,sí
 ito ,plural ,huerfanitos,sí
 ito ,plural ,indiecitos,sí
 ito ,plural ,jovencitos,sí
 ito ,plural ,juntitos,sí
 ito ,plural ,lacitos,sí
 ito ,plural ,mantelitos,sí
 ito ,plural ,marquesitos,sí
 ito ,plural ,melindritos,sí
 ito ,plural ,metritos,sí
 ito ,plural ,minutitos,sí
 ito ,plural ,modelitos,sí
 ito ,plural ,montoncitos,sí
 ito ,plural ,mosaiquitos,sí
 ito ,plural ,papelitos,sí
 ito ,plural ,pastelitos,sí
 ito ,plural ,pastorcitos,sí
 ito ,plural ,pedacitos,sí
 ito ,plural ,periquitos,sí
 ito ,plural ,pesitos,sí
 ito ,plural ,pezoncitos,sí
 ito ,plural ,pimientitos,sí
 ito ,plural ,pinchitos,sí
 ito ,plural ,pinitos,sí
 ito ,plural ,pollitos,sí
 ito ,plural ,potitos,sí
 ito ,plural ,primitos,sí
 ito ,plural ,pueblecitos,sí
 ito ,plural ,punquitos,sí
 ito ,plural ,quesitos,sí
 ito ,plural ,repechitos,sí
 ito ,plural ,restorancitos,sí
 ito ,plural ,rollitos,sí
 ito ,plural ,saloncitos,sí
 ito ,plural ,silloncitos,sí
 ito ,plural ,sobrecitos,sí
 ito ,plural ,sobrinitos,sí
 ito ,plural ,solitos,sí
 ito ,plural ,sorditos,sí
 ito ,plural ,sueñecitos,sí
 ito ,plural ,tajitos,sí
 ito ,plural ,teatritos,sí
 ito ,plural ,tiernitos,sí
 ito ,plural ,triangulitos,sí
 ito ,plural ,trocitos,sí
 ito ,plural ,versitos,sí
 ito ,plural ,viajecitos,sí
 ito ,plural ,viejecitos,sí
 ito ,plural ,zambitos,sí
 ito ,plural ,zapatitos,sí
 ito ,singular ,abriguito,sí
 ito ,singular ,acabadito,sí
 ito ,singular ,agujerito,sí
 ito ,singular ,ahijadito,sí
 ito ,singular ,amiguito,sí
 ito ,singular ,ancianito,sí
 ito ,singular ,añito,sí
 ito ,singular ,aparatito,sí
 ito ,singular ,armarito,sí
 ito ,singular ,arregladito,sí
 ito ,singular ,asquito,sí
 ito ,singular ,asuntito,sí
 ito ,singular ,autito,sí
 ito ,singular ,bañito,sí
 ito ,singular ,banquito,sí
 ito ,singular ,barquito,sí
 ito ,singular ,besito,sí
 ito ,singular ,bichito,sí
 ito ,singular ,bigotito,sí
 ito ,singular ,billetito,sí
 ito ,singular ,bolsito,sí
 ito ,singular ,bonito,sí
 ito ,singular ,bultito,sí
 ito ,singular ,burrito,sí
